OG_name	Fhon	LAan	LAce	LAdo	LAfl	LAko	LAla	LAni	LAnu	LMbe	LMbo	Laci	Lamy	Lapi	Lapn	Lbre	Lcri	Ldel	Lflo	Lfru	Lgas	Lhls	Lhlv	Ljoh	Lkef	Lkim	Lkul	Llin	Lmlf	Lmls	Lmlv	Loze	Lsan	Ppen	YH15	wB10	wkB8	
OG1.5_2540	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	
OG1.5_2541	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2542	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	1	0	1	1	0	0	1	1	1	1	1	1	0	1	0	0	1	1	
OG1.5_2543	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2544	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
OG1.5_2545	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2546	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2547	0	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	3	0	1	0	0	1	0	0	0	0	1	0	0	0	0	
OG1.5_2548	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	6	0	1	1	1	0	0	0	1	0	0	0	0	1	1	
OG1.5_2549	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	4	1	1	1	1	0	0	0	1	0	0	1	0	1	1	
OG1.5_2550	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2551	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	
OG1.5_2552	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	
OG1.5_2553	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	
OG1.5_2554	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	
OG1.5_2555	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	0	1	0	1	1	0	0	0	1	1	1	0	0	1	0	1	0	0	1	1	
OG1.5_2556	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	0	1	1	1	0	0	1	1	1	0	0	1	1	
OG1.5_2557	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	0	1	1	1	0	0	1	1	1	0	0	1	1	
OG1.5_2558	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	
OG1.5_2559	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
OG1.5_2560	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	0	1	2	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	
OG1.5_2561	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	1	0	0	1	0	6	1	1	0	0	0	0	0	0	0	0	1	0	0	0	
OG1.5_2562	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	1	1	0	0	1	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2563	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	1	1	0	0	1	0	4	1	1	0	0	0	0	0	0	0	0	1	0	0	0	
OG1.5_2564	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	1	1	2	1	0	1	1	0	0	0	1	0	0	1	0	1	1	
OG1.5_2565	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	1	0	5	1	1	0	0	0	0	0	0	0	0	1	0	0	0	
OG1.5_2566	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	
OG1.5_2567	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	1	0	1	2	0	0	3	1	0	0	0	1	0	0	0	0	1	0	0	0	0	
OG1.5_2568	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	1	1	0	1	0	1	1	0	1	1	1	0	0	1	0	1	1	
OG1.5_2569	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	3	0	1	0	0	1	0	1	1	2	0	0	0	0	0	0	0	0	1	0	0	0	
OG1.5_2570	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	1	1	0	0	1	0	4	1	1	0	0	0	0	0	0	1	0	0	0	0	0	
OG1.5_2571	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	2	0	0	0	2	1	0	0	0	2	0	0	0	0	2	1	
OG1.5_2572	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	1	0	0	2	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	0	
OG1.5_2573	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	1	0	0	0	1	0	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2574	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	1	0	0	1	0	5	1	0	1	1	0	0	0	1	0	0	0	0	0	0	
OG1.5_2575	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	1	0	0	1	0	4	1	1	1	1	0	0	0	1	0	0	0	0	0	0	
OG1.5_2576	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	1	2	1	0	3	1	0	0	0	1	0	0	0	0	1	1	0	0	0	
OG1.5_2577	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	3	1	1	1	1	0	0	0	1	0	0	1	0	1	1	
OG1.5_2578	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	0	0	1	1	3	1	0	1	0	0	0	0	2	0	0	0	0	0	1	
OG1.5_2579	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	1	0	0	0	1	0	5	1	1	0	0	0	0	0	0	0	0	1	0	0	0	
OG1.5_2580	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	3	1	0	1	1	0	1	1	1	0	0	0	0	1	1	
OG1.5_2581	0	0	0	0	0	0	0	0	0	0	0	2	4	1	0	0	0	1	0	0	0	0	4	0	0	0	1	0	0	0	1	0	0	0	0	1	0	
OG1.5_2582	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	3	1	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	1	0	0	0	
OG1.5_2583	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	1	0	0	1	0	5	1	1	0	0	0	0	0	0	0	0	1	0	0	0	
OG1.5_2584	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	1	0	0	0	0	0	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2585	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	1	1	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	
OG1.5_2586	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	5	1	0	2	1	0	0	0	2	0	0	0	0	0	0	
OG1.5_2587	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	1	1	1	4	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	
OG1.5_2588	0	1	0	1	1	1	0	0	1	0	0	0	2	0	1	0	0	0	1	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	1	0	0	
OG1.5_2589	0	1	0	1	1	1	0	1	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	1	1	0	
OG1.5_2590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2591	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	1	0	2	0	0	1	0	1	1	0	0	1	1	0	0	0	2	0	1	0	
OG1.5_2592	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	2	0	0	0	1	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2593	1	1	1	0	1	1	1	1	1	1	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2594	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2596	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	2	4	1	1	1	0	0	0	0	1	0	0	0	0	1	1	
OG1.5_2597	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	1	0	0	1	2	0	1	2	1	1	0	0	1	0	0	0	0	0	1	
OG1.5_2598	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	2	2	0	2	2	0	0	0	2	0	0	1	0	1	0	
OG1.5_2599	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	
OG1.5_2600	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	
OG1.5_2601	1	1	1	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	1	1	0	
OG1.5_2602	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	
OG1.5_2603	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	
OG1.5_2604	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
OG1.5_2605	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	
OG1.5_2606	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	
OG1.5_2607	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	
OG1.5_2608	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	2	0	1	0	1	1	0	0	0	1	0	1	0	0	1	0	1	0	0	1	1	
OG1.5_2609	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	
OG1.5_2610	1	1	1	0	1	1	1	1	1	1	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
OG1.5_2611	1	0	1	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1	0	0	0	1	1	1	
OG1.5_2612	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
OG1.5_2613	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	2	0	1	0	2	1	0	1	1	1	0	0	0	0	1	2	
OG1.5_2614	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	2	0	0	0	0	1	0	3	1	1	0	0	0	0	0	0	0	0	1	0	0	0	
OG1.5_2615	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	1	0	0	0	0	0	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2616	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	1	0	0	1	0	4	1	1	0	0	0	1	1	0	0	0	0	0	0	0	
OG1.5_2617	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	1	1	1	1	0	1	1	0	0	0	1	0	0	1	0	1	1	
OG1.5_2618	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	1	0	3	2	1	0	0	0	1	1	0	1	0	0	0	0	0	
OG1.5_2619	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	1	0	0	0	1	0	1	1	1	1	1	0	0	0	2	0	0	0	0	0	0	
OG1.5_2620	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2621	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	1	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2622	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2623	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	2	1	0	0	0	1	0	2	1	1	0	0	0	0	0	0	0	0	1	0	0	0	
OG1.5_2624	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	2	2	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2625	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	1	0	0	1	0	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2626	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	1	1	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2627	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2628	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	1	1	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	
OG1.5_2629	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	0	1	1	2	0	0	1	0	0	0	0	2	0	0	0	1	0	1	0	0	0	
OG1.5_2630	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	1	0	0	1	0	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2631	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	1	0	1	0	2	2	0	0	0	1	0	0	0	0	2	1	
OG1.5_2632	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2633	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	1	1	0	0	1	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2634	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	0	0	0	1	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2635	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	3	1	0	0	0	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2636	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	1	1	0	1	0	1	1	0	1	1	1	0	0	0	0	1	1	
OG1.5_2637	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	1	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2638	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	1	0	0	1	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	1	
OG1.5_2639	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	1	1	0	1	0	0	1	1	
OG1.5_2640	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	2	0	0	1	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	0	1	1	
OG1.5_2641	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	8	1	0	0	0	0	0	0	0	0	0	0	0	1	0	
OG1.5_2642	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	0	0	1	1	0	1	0	1	1	0	0	0	1	0	0	1	0	1	1	
OG1.5_2643	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	2	0	1	0	0	1	0	0	1	1	1	1	0	1	0	0	0	1	
OG1.5_2644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	1	0	0	0	1	1	0	1	1	1	0	0	0	0	2	1	
OG1.5_2645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	0	0	0	0	2	1	1	1	1	0	0	0	0	2	1	
OG1.5_2646	1	1	1	1	1	0	1	1	1	1	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	2	0	1	0	0	0	1	1	1	1	1	0	0	0	1	0	1	1	
OG1.5_2648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	2	0	1	0	0	0	1	1	1	1	1	0	0	0	1	0	1	1	
OG1.5_2649	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	2	0	0	0	1	1	1	1	1	1	0	1	0	0	0	2	
OG1.5_2650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	1	1	0	1	1	0	0	1	1	1	1	0	1	0	0	0	1	
OG1.5_2651	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	0	0	2	1	0	0	1	1	0	0	1	1	1	0	0	1	0	0	0	0	
OG1.5_2652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	1	1	0	0	0	1	1	1	0	0	1	0	0	1	0	1	1	
OG1.5_2653	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	1	0	0	0	1	1	0	1	1	1	0	0	1	0	1	2	
OG1.5_2654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	2	0	1	2	1	0	0	0	1	0	0	0	0	2	2	
OG1.5_2655	1	0	1	1	1	0	0	1	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2656	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	1	0	2	0	1	0	0	2	0	0	0	0	2	1	0	0	0	
OG1.5_2658	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	1	1	0	0	0	0	
OG1.5_2659	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	2	2	1	0	0	0	0	0	0	2	1	1	0	0	0	0	0	1	0	
OG1.5_2660	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	1	2	1	0	1	0	0	1	1	1	0	0	0	0	0	1	0	1	0	
OG1.5_2661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	3	0	1	0	1	1	0	0	0	1	0	0	0	0	1	3	
OG1.5_2663	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	2	1	1	1	1	0	0	0	1	0	0	0	0	1	1	
OG1.5_2664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	6	0	1	1	0	0	1	1	0	0	0	0	0	1	1	
OG1.5_2665	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2666	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	3	0	0	2	2	0	0	0	1	1	0	0	0	1	1	
OG1.5_2668	0	0	1	1	1	0	1	0	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	1	0	
OG1.5_2669	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
OG1.5_2670	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
OG1.5_2671	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
OG1.5_2672	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
OG1.5_2673	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	
OG1.5_2674	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
OG1.5_2675	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
OG1.5_2676	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
OG1.5_2677	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
OG1.5_2678	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
OG1.5_2679	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
OG1.5_2680	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
OG1.5_2681	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2682	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
OG1.5_2683	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
OG1.5_2684	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
OG1.5_2685	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
OG1.5_2686	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
OG1.5_2687	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
OG1.5_2688	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
OG1.5_2689	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
OG1.5_2690	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
OG1.5_2691	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
OG1.5_2692	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
OG1.5_2693	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
OG1.5_2694	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	1	1	0	1	1	0	1	1	1	0	0	0	0	1	1	
OG1.5_2695	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
OG1.5_2696	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
OG1.5_2697	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
OG1.5_2698	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	1	1	1	1	0	1	1	1	0	0	0	0	1	2	
OG1.5_2699	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	1	1	1	1	0	1	1	1	0	0	0	0	1	2	
OG1.5_2700	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	1	1	0	0	1	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
OG1.5_2701	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	3	1	0	1	1	0	0	0	1	0	0	0	0	1	1	
OG1.5_2702	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	1	0	0	1	0	5	1	0	0	0	0	0	0	0	1	0	0	0	0	0	
OG1.5_2703	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	3	0	0	0	0	1	0	4	0	1	0	0	0	0	0	0	0	0	1	0	0	0	
